('2006-9-11', 34.00, 'Botteghino', 'D', 2, 13, 1),
('2011-11-3', 31.00, 'Botteghino', 'E', 3, 14, 20),
('2008-11-4', 33.00, 'Botteghino', 'C', 6, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'E', 7, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'C', 3, 13, 21),
('2008-11-4', 33.00, 'Online', 'F', 7, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'E', 4, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'A', 5, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'C', 2, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'F', 8, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'E', 3, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'E', 4, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'F', 9, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'B', 6, 13, 21),
('2008-11-4', 33.00, 'Online', 'D', 6, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'A', 9, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'C', 3, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'C', 5, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'C', 6, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'C', 5, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'A', 5, 13, 21),
('2008-11-4', 33.00, 'Botteghino', 'E', 8, 13, 21),
('2017-11-11', 33.00, 'Botteghino', 'A', 8, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'E', 7, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'B', 1, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'B', 5, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'E', 9, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'A', 4, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'E', 6, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'A', 2, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'E', 6, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'A', 4, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'E', 7, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'B', 1, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'B', 2, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'F', 1, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'B', 8, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'E', 6, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'A', 4, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'F', 2, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'C', 1, 10, 22),
('2017-11-11', 33.00, 'Botteghino', 'D', 5, 10, 22),
('2019-7-26', 38.00, 'Botteghino', 'D', 5, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'E', 6, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'A', 3, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'D', 2, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'F', 5, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'B', 1, 12, 23),
('2019-7-26', 38.00, 'Online', 'B', 1, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'E', 9, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'A', 8, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'D', 8, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'A', 3, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'E', 6, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'C', 9, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'E', 1, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'D', 5, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'E', 5, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'D', 4, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'A', 8, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'C', 9, 12, 23),
('2019-7-26', 38.00, 'Botteghino', 'C', 9, 12, 23),
('2011-7-23', 35.00, 'Botteghino', 'D', 2, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'B', 1, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'A', 2, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'F', 5, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'A', 9, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'B', 9, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'E', 8, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'E', 5, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'E', 3, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'E', 4, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'B', 4, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'A', 9, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'E', 9, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'E', 3, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'F', 9, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'B', 4, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'F', 3, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'D', 1, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'D', 5, 10, 24),
('2011-7-23', 35.00, 'Botteghino', 'C', 8, 10, 24),
('2015-1-17', 30.00, 'Botteghino', 'A', 1, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'F', 1, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'F', 7, 1, 25),
('2015-1-17', 30.00, 'Prenotato', 'D', 3, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'A', 8, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'E', 5, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'A', 8, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'B', 4, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'C', 5, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'E', 1, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'E', 1, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'D', 1, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'A', 7, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'E', 9, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'C', 5, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'A', 9, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'D', 1, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'F', 5, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'C', 9, 1, 25),
('2015-1-17', 30.00, 'Botteghino', 'D', 4, 1, 25),
('2015-3-28', 43.00, 'Botteghino', 'A', 5, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'E', 1, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 5, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 2, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 4, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 1, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'E', 1, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 9, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 9, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'F', 6, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'D', 1, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'F', 9, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'B', 5, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'E', 7, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 9, 3, 26),
('2015-3-28', 43.00, 'Online', 'F', 5, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'A', 2, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'A', 9, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 8, 3, 26),
('2015-3-28', 43.00, 'Botteghino', 'C', 4, 3, 26),
('2019-5-16', 32.00, 'Botteghino', 'D', 5, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'D', 7, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'A', 7, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'C', 3, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'C', 8, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'E', 8, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'D', 7, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'D', 6, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'C', 4, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'A', 7, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'D', 1, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'F', 4, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'A', 8, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'A', 5, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'C', 8, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'E', 1, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'B', 1, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'A', 2, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'B', 5, 9, 27),
('2019-5-16', 32.00, 'Botteghino', 'E', 9, 9, 27),
('2010-9-3', 31.00, 'Botteghino', 'A', 6, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'E', 8, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'A', 6, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'E', 6, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'A', 4, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'E', 6, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'F', 1, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'E', 9, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'A', 5, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'F', 5, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'B', 3, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'E', 1, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'D', 1, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'F', 3, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'F', 3, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'D', 3, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'C', 8, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'E', 7, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'E', 6, 14, 28),
('2010-9-3', 31.00, 'Botteghino', 'A', 3, 14, 28),
('2022-9-3', 41.00, 'Botteghino', 'C', 4, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'B', 7, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'E', 7, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'B', 9, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'B', 6, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'F', 1, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'D', 4, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'C', 7, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'B', 3, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'E', 9, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'E', 8, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'A', 8, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'C', 6, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'D', 9, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'A', 2, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'C', 2, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'B', 3, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'E', 3, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'F', 7, 7, 29),
('2022-9-3', 41.00, 'Botteghino', 'D', 9, 7, 29),
('2004-8-4', 47.00, 'Botteghino', 'A', 5, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'D', 4, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'C', 6, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'E', 2, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'B', 8, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'B', 2, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'F', 5, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'C', 5, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'D', 4, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'C', 8, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'D', 7, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'F', 2, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'F', 1, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'D', 6, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'B', 3, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'A', 4, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'B', 9, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'E', 3, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'C', 4, 5, 30),
('2004-8-4', 47.00, 'Botteghino', 'C', 3, 5, 30),
('2018-10-30', 32.00, 'Botteghino', 'E', 7, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'E', 2, 4, 31),
('2018-10-30', 32.00, 'Online', 'B', 4, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'E', 9, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'D', 8, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'A', 5, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'E', 2, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'A', 4, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'B', 3, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'E', 9, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'B', 6, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'D', 5, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'E', 8, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'D', 3, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'B', 3, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'D', 2, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'C', 6, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'F', 7, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'B', 6, 4, 31),
('2018-10-30', 32.00, 'Botteghino', 'E', 8, 4, 31),
('2013-3-3', 30.00, 'Online', 'D', 2, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'E', 8, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'C', 2, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'C', 2, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'B', 1, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'D', 7, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'A', 8, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'A', 8, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'F', 5, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'D', 6, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'F', 7, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'A', 5, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'B', 5, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'C', 2, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'C', 8, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'F', 8, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'E', 9, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'A', 3, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'A', 1, 14, 32),
('2013-3-3', 30.00, 'Botteghino', 'E', 8, 14, 32),
('2018-10-13', 42.00, 'Botteghino', 'B', 2, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'A', 2, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'C', 1, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'D', 5, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'B', 6, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'E', 4, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'B', 7, 9, 33),
('2018-10-13', 42.00, 'Prenotato', 'A', 3, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'F', 3, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'F', 6, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'E', 6, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'C', 5, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'E', 5, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'A', 8, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'B', 2, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'D', 5, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'D', 1, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'B', 3, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'C', 6, 9, 33),
('2018-10-13', 42.00, 'Botteghino', 'F', 6, 9, 33),
('2008-2-8', 38.00, 'Botteghino', 'A', 2, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'A', 9, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'F', 9, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'C', 4, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'D', 2, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'E', 4, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'F', 1, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'E', 6, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'A', 8, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'E', 7, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'D', 7, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'A', 1, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'E', 4, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'B', 3, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'D', 2, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'D', 3, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'B', 5, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'D', 5, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'E', 3, 4, 34),
('2008-2-8', 38.00, 'Botteghino', 'D', 7, 4, 34),
('2015-11-22', 37.00, 'Botteghino', 'A', 2, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'A', 2, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'D', 3, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'B', 4, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'A', 6, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'B', 1, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'A', 1, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'B', 8, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'D', 1, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'C', 7, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'A', 4, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'D', 4, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'E', 8, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'B', 1, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'E', 2, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'C', 6, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'E', 4, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'C', 9, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'C', 7, 9, 35),
('2015-11-22', 37.00, 'Botteghino', 'E', 9, 9, 35),
('2020-7-30', 47.00, 'Botteghino', 'C', 9, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'A', 1, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'E', 7, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'E', 4, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'F', 9, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'C', 1, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'C', 5, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'C', 1, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'C', 1, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'D', 5, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'D', 2, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'D', 9, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'A', 7, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'E', 9, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'B', 6, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'E', 2, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'C', 2, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'D', 8, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'D', 4, 4, 36),
('2020-7-30', 47.00, 'Botteghino', 'A', 8, 4, 36),
('2014-5-1', 41.00, 'Botteghino', 'D', 9, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'D', 4, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'D', 5, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'F', 7, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'D', 2, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'B', 7, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'F', 3, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'F', 1, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'D', 7, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'B', 4, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'B', 5, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'E', 5, 15, 37),
('2014-5-1', 41.00, 'Online', 'C', 9, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'B', 2, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'D', 1, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'C', 7, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'A', 7, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'F', 5, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'A', 1, 15, 37),
('2014-5-1', 41.00, 'Botteghino', 'C', 4, 15, 37),
('2015-5-18', 50.00, 'Botteghino', 'C', 4, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'D', 8, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'B', 1, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'C', 6, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'A', 6, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'A', 3, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'D', 4, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'A', 5, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'C', 7, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'A', 7, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'F', 3, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'F', 7, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'A', 2, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'B', 2, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'D', 9, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'B', 7, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'A', 7, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'F', 8, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'E', 5, 11, 38),
('2015-5-18', 50.00, 'Botteghino', 'C', 2, 11, 38),
('2015-4-26', 35.00, 'Botteghino', 'A', 4, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'C', 6, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'D', 3, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'C', 9, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'D', 4, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'A', 2, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'C', 6, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'E', 5, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'A', 9, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'F', 9, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'E', 5, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'A', 5, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'B', 2, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'E', 4, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'B', 8, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'E', 4, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'B', 9, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'D', 9, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'E', 6, 12, 39),
('2015-4-26', 35.00, 'Botteghino', 'E', 8, 12, 39),
('2020-4-6', 33.00, 'Botteghino', 'D', 8, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'C', 1, 8, 40),
('2020-4-6', 33.00, 'Prenotato', 'D', 8, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'B', 6, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'F', 3, 8, 40),
('2020-4-6', 33.00, 'Prenotato', 'B', 5, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'C', 6, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'C', 3, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'B', 7, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'F', 4, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'B', 5, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'B', 4, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'E', 6, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'D', 2, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'C', 2, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'D', 7, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'C', 1, 8, 40),
('2020-4-6', 33.00, 'Botteghino', 'C', 3, 8, 40),
