('2019-7-5', 30.00, 'Prenotato', 'B', 7, 14, 1),
('2014-2-26', 38.00, 'Prenotato', 'A', 9, 10, 21),
('2014-2-26', 38.00, 'Botteghino', 'B', 4, 10, 21),
('2014-2-26', 38.00, 'Prenotato', 'E', 1, 10, 21),
('2014-2-26', 38.00, 'Botteghino', 'C', 3, 10, 21),
('2014-2-26', 38.00, 'Botteghino', 'C', 4, 10, 21),
('2014-2-26', 38.00, 'Online', 'F', 4, 10, 21),
('2014-2-26', 38.00, 'Online', 'E', 7, 10, 21),
('2014-2-26', 38.00, 'Online', 'F', 3, 10, 21),
('2014-2-26', 38.00, 'Online', 'D', 4, 10, 21),
('2014-2-26', 38.00, 'Botteghino', 'E', 6, 10, 21),
('2006-11-20', 30.00, 'Botteghino', 'E', 4, 12, 22),
('2006-11-20', 30.00, 'Online', 'C', 4, 12, 22),
('2006-11-20', 30.00, 'Botteghino', 'A', 9, 12, 22),
('2006-11-20', 30.00, 'Botteghino', 'C', 9, 12, 22),
('2006-11-20', 30.00, 'Botteghino', 'B', 9, 12, 22),
('2006-11-20', 30.00, 'Online', 'C', 6, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'D', 5, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'B', 9, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'E', 4, 12, 22),
('2006-11-20', 30.00, 'Online', 'D', 5, 12, 22),
('2006-11-20', 30.00, 'Botteghino', 'C', 5, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'E', 4, 12, 22),
('2006-11-20', 30.00, 'Online', 'F', 7, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'E', 1, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'D', 4, 12, 22),
('2006-11-20', 30.00, 'Online', 'E', 7, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'C', 5, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'B', 1, 12, 22),
('2006-11-20', 30.00, 'Prenotato', 'D', 4, 12, 22),
('2006-11-20', 30.00, 'Botteghino', 'E', 3, 12, 22),
('2007-5-18', 45.00, 'Online', 'C', 1, 2, 23),
('2007-5-18', 45.00, 'Botteghino', 'A', 8, 2, 23),
('2007-5-18', 45.00, 'Online', 'D', 7, 2, 23),
('2007-5-18', 45.00, 'Online', 'C', 6, 2, 23),
('2007-5-18', 45.00, 'Botteghino', 'E', 1, 2, 23),
('2007-5-18', 45.00, 'Online', 'C', 5, 2, 23),
('2007-5-18', 45.00, 'Online', 'F', 9, 2, 23),
('2007-5-18', 45.00, 'Prenotato', 'B', 3, 2, 23),
('2007-5-18', 45.00, 'Prenotato', 'E', 2, 2, 23),
('2007-5-18', 45.00, 'Online', 'D', 6, 2, 23),
('2007-5-18', 45.00, 'Prenotato', 'C', 5, 2, 23),
('2007-5-18', 45.00, 'Botteghino', 'B', 8, 2, 23),
('2007-5-18', 45.00, 'Online', 'F', 3, 2, 23),
('2007-5-18', 45.00, 'Botteghino', 'F', 9, 2, 23),
('2007-5-18', 45.00, 'Botteghino', 'C', 2, 2, 23),
('2007-5-18', 45.00, 'Botteghino', 'C', 6, 2, 23),
('2007-5-18', 45.00, 'Prenotato', 'F', 4, 2, 23),
('2007-5-18', 45.00, 'Prenotato', 'C', 1, 2, 23),
('2007-5-18', 45.00, 'Online', 'F', 9, 2, 23),
('2007-5-18', 45.00, 'Botteghino', 'D', 3, 2, 23),
('2018-9-8', 47.00, 'Online', 'F', 3, 8, 24),
('2018-9-8', 47.00, 'Prenotato', 'E', 1, 8, 24),
('2018-9-8', 47.00, 'Prenotato', 'C', 1, 8, 24),
('2018-9-8', 47.00, 'Botteghino', 'A', 4, 8, 24),
('2018-9-8', 47.00, 'Botteghino', 'C', 3, 8, 24),
('2018-9-8', 47.00, 'Botteghino', 'E', 1, 8, 24),
('2018-9-8', 47.00, 'Prenotato', 'A', 4, 8, 24),
('2018-9-8', 47.00, 'Online', 'F', 2, 8, 24),
('2018-9-8', 47.00, 'Prenotato', 'A', 3, 8, 24),
('2018-9-8', 47.00, 'Botteghino', 'F', 3, 8, 24),
('2018-9-8', 47.00, 'Botteghino', 'F', 5, 8, 24),
('2018-9-8', 47.00, 'Prenotato', 'B', 3, 8, 24),
('2018-9-8', 47.00, 'Botteghino', 'C', 4, 8, 24),
('2018-9-8', 47.00, 'Prenotato', 'E', 6, 8, 24),
('2018-9-8', 47.00, 'Prenotato', 'F', 8, 8, 24),
('2018-9-8', 47.00, 'Online', 'A', 9, 8, 24),
('2018-9-8', 47.00, 'Botteghino', 'E', 7, 8, 24),
('2018-9-8', 47.00, 'Online', 'A', 2, 8, 24),
('2018-9-8', 47.00, 'Botteghino', 'E', 3, 8, 24),
('2018-9-8', 47.00, 'Prenotato', 'A', 4, 8, 24),
('2019-8-3', 44.00, 'Botteghino', 'A', 4, 9, 25),
('2019-8-3', 44.00, 'Online', 'B', 1, 9, 25),
('2019-8-3', 44.00, 'Prenotato', 'F', 6, 9, 25),
('2019-8-3', 44.00, 'Online', 'F', 9, 9, 25),
('2019-8-3', 44.00, 'Online', 'E', 6, 9, 25),
('2019-8-3', 44.00, 'Prenotato', 'C', 1, 9, 25),
('2019-8-3', 44.00, 'Prenotato', 'C', 9, 9, 25),
('2019-8-3', 44.00, 'Botteghino', 'E', 2, 9, 25),
('2019-8-3', 44.00, 'Online', 'F', 9, 9, 25),
('2019-8-3', 44.00, 'Botteghino', 'B', 8, 9, 25),
('2019-8-3', 44.00, 'Botteghino', 'E', 2, 9, 25),
('2019-8-3', 44.00, 'Botteghino', 'D', 4, 9, 25),
('2019-8-3', 44.00, 'Online', 'C', 7, 9, 25),
('2019-8-3', 44.00, 'Prenotato', 'E', 1, 9, 25),
('2019-8-3', 44.00, 'Prenotato', 'E', 9, 9, 25),
('2019-8-3', 44.00, 'Prenotato', 'C', 1, 9, 25),
('2019-8-3', 44.00, 'Prenotato', 'F', 9, 9, 25),
('2019-8-3', 44.00, 'Prenotato', 'F', 7, 9, 25),
('2019-8-3', 44.00, 'Botteghino', 'A', 1, 9, 25),
('2019-8-3', 44.00, 'Botteghino', 'A', 5, 9, 25),
('2005-2-4', 41.00, 'Prenotato', 'C', 4, 4, 26),
('2005-2-4', 41.00, 'Botteghino', 'D', 4, 4, 26),
('2005-2-4', 41.00, 'Prenotato', 'E', 6, 4, 26),
('2005-2-4', 41.00, 'Online', 'E', 3, 4, 26),
('2005-2-4', 41.00, 'Botteghino', 'D', 3, 4, 26),
('2005-2-4', 41.00, 'Online', 'D', 1, 4, 26),
('2005-2-4', 41.00, 'Botteghino', 'E', 9, 4, 26),
('2005-2-4', 41.00, 'Botteghino', 'F', 1, 4, 26),
('2005-2-4', 41.00, 'Prenotato', 'D', 1, 4, 26),
('2005-2-4', 41.00, 'Online', 'C', 4, 4, 26),
('2005-2-4', 41.00, 'Prenotato', 'E', 7, 4, 26),
('2005-2-4', 41.00, 'Botteghino', 'B', 9, 4, 26),
('2005-2-4', 41.00, 'Prenotato', 'D', 7, 4, 26),
('2005-2-4', 41.00, 'Prenotato', 'C', 6, 4, 26),
('2005-2-4', 41.00, 'Botteghino', 'F', 1, 4, 26),
('2005-2-4', 41.00, 'Botteghino', 'F', 7, 4, 26),
('2005-2-4', 41.00, 'Online', 'B', 1, 4, 26),
('2005-2-4', 41.00, 'Prenotato', 'E', 5, 4, 26),
('2005-2-4', 41.00, 'Online', 'F', 8, 4, 26),
('2005-2-4', 41.00, 'Online', 'A', 9, 4, 26),
('2014-2-19', 46.00, 'Prenotato', 'C', 2, 11, 27),
('2014-2-19', 46.00, 'Online', 'A', 5, 11, 27),
('2014-2-19', 46.00, 'Prenotato', 'A', 8, 11, 27),
('2014-2-19', 46.00, 'Prenotato', 'A', 4, 11, 27),
('2014-2-19', 46.00, 'Prenotato', 'C', 3, 11, 27),
('2014-2-19', 46.00, 'Botteghino', 'D', 8, 11, 27),
('2014-2-19', 46.00, 'Online', 'A', 2, 11, 27),
('2014-2-19', 46.00, 'Online', 'E', 6, 11, 27),
('2014-2-19', 46.00, 'Botteghino', 'B', 5, 11, 27),
('2014-2-19', 46.00, 'Prenotato', 'D', 7, 11, 27),
('2014-2-19', 46.00, 'Botteghino', 'B', 5, 11, 27),
('2014-2-19', 46.00, 'Online', 'C', 4, 11, 27),
('2014-2-19', 46.00, 'Botteghino', 'B', 7, 11, 27),
('2014-2-19', 46.00, 'Prenotato', 'B', 6, 11, 27),
('2014-2-19', 46.00, 'Online', 'E', 4, 11, 27),
('2014-2-19', 46.00, 'Online', 'B', 6, 11, 27),
('2014-2-19', 46.00, 'Botteghino', 'A', 2, 11, 27),
('2014-2-19', 46.00, 'Botteghino', 'F', 7, 11, 27),
('2014-2-19', 46.00, 'Prenotato', 'F', 3, 11, 27),
('2014-2-19', 46.00, 'Online', 'A', 1, 11, 27),
('2020-10-5', 36.00, 'Prenotato', 'D', 3, 14, 28),
('2020-10-5', 36.00, 'Online', 'F', 6, 14, 28),
('2020-10-5', 36.00, 'Prenotato', 'C', 5, 14, 28),
('2020-10-5', 36.00, 'Botteghino', 'E', 6, 14, 28),
('2020-10-5', 36.00, 'Online', 'B', 6, 14, 28),
('2020-10-5', 36.00, 'Online', 'F', 5, 14, 28),
('2020-10-5', 36.00, 'Botteghino', 'F', 9, 14, 28),
('2020-10-5', 36.00, 'Prenotato', 'D', 8, 14, 28),
('2020-10-5', 36.00, 'Prenotato', 'D', 8, 14, 28),
('2020-10-5', 36.00, 'Prenotato', 'D', 2, 14, 28),
('2020-10-5', 36.00, 'Online', 'C', 2, 14, 28),
('2020-10-5', 36.00, 'Botteghino', 'D', 9, 14, 28),
('2020-10-5', 36.00, 'Prenotato', 'E', 7, 14, 28),
('2020-10-5', 36.00, 'Botteghino', 'B', 5, 14, 28),
('2020-10-5', 36.00, 'Botteghino', 'A', 6, 14, 28),
('2020-10-5', 36.00, 'Online', 'C', 6, 14, 28),
('2020-10-5', 36.00, 'Online', 'D', 7, 14, 28),
('2020-10-5', 36.00, 'Botteghino', 'D', 1, 14, 28),
('2020-10-5', 36.00, 'Prenotato', 'C', 2, 14, 28),
('2020-10-5', 36.00, 'Prenotato', 'A', 2, 14, 28),
('2009-7-30', 46.00, 'Online', 'F', 5, 5, 29),
('2009-7-30', 46.00, 'Online', 'B', 9, 5, 29),
('2009-7-30', 46.00, 'Online', 'D', 5, 5, 29),
('2009-7-30', 46.00, 'Botteghino', 'C', 2, 5, 29),
('2009-7-30', 46.00, 'Prenotato', 'E', 1, 5, 29),
('2009-7-30', 46.00, 'Botteghino', 'A', 4, 5, 29),
('2009-7-30', 46.00, 'Online', 'C', 2, 5, 29),
('2009-7-30', 46.00, 'Prenotato', 'B', 1, 5, 29),
('2009-7-30', 46.00, 'Botteghino', 'F', 2, 5, 29),
('2009-7-30', 46.00, 'Online', 'F', 4, 5, 29),
('2009-7-30', 46.00, 'Online', 'D', 6, 5, 29),
('2009-7-30', 46.00, 'Prenotato', 'A', 8, 5, 29),
('2009-7-30', 46.00, 'Prenotato', 'C', 5, 5, 29),
('2009-7-30', 46.00, 'Prenotato', 'C', 9, 5, 29),
('2009-7-30', 46.00, 'Online', 'C', 7, 5, 29),
('2009-7-30', 46.00, 'Prenotato', 'B', 1, 5, 29),
('2009-7-30', 46.00, 'Prenotato', 'F', 6, 5, 29),
('2009-7-30', 46.00, 'Online', 'F', 5, 5, 29),
('2009-7-30', 46.00, 'Online', 'E', 8, 5, 29),
('2009-7-30', 46.00, 'Prenotato', 'D', 3, 5, 29),
('2018-10-11', 36.00, 'Botteghino', 'C', 4, 11, 30),
('2018-10-11', 36.00, 'Prenotato', 'B', 3, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'E', 1, 11, 30),
('2018-10-11', 36.00, 'Prenotato', 'F', 7, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'A', 7, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'B', 1, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'B', 3, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'F', 4, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'C', 8, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'C', 8, 11, 30),
('2018-10-11', 36.00, 'Online', 'B', 8, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'F', 3, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'A', 6, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'A', 2, 11, 30),
('2018-10-11', 36.00, 'Prenotato', 'F', 6, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'F', 5, 11, 30),
('2018-10-11', 36.00, 'Online', 'A', 8, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'C', 6, 11, 30),
('2018-10-11', 36.00, 'Botteghino', 'B', 3, 11, 30),
('2018-10-11', 36.00, 'Online', 'A', 2, 11, 30),
('2016-2-29', 50.00, 'Botteghino', 'A', 8, 8, 31),
('2016-2-29', 50.00, 'Prenotato', 'D', 4, 8, 31),
('2016-2-29', 50.00, 'Prenotato', 'A', 1, 8, 31),
('2016-2-29', 50.00, 'Prenotato', 'D', 3, 8, 31),
('2016-2-29', 50.00, 'Online', 'F', 6, 8, 31),
('2016-2-29', 50.00, 'Online', 'B', 8, 8, 31),
('2016-2-29', 50.00, 'Online', 'A', 1, 8, 31),
('2016-2-29', 50.00, 'Botteghino', 'C', 7, 8, 31),
('2016-2-29', 50.00, 'Online', 'F', 2, 8, 31),
('2016-2-29', 50.00, 'Prenotato', 'E', 2, 8, 31),
('2016-2-29', 50.00, 'Prenotato', 'D', 6, 8, 31),
('2016-2-29', 50.00, 'Online', 'F', 8, 8, 31),
('2016-2-29', 50.00, 'Botteghino', 'D', 4, 8, 31),
('2016-2-29', 50.00, 'Prenotato', 'A', 2, 8, 31),
('2016-2-29', 50.00, 'Prenotato', 'D', 1, 8, 31),
('2016-2-29', 50.00, 'Online', 'D', 3, 8, 31),
('2016-2-29', 50.00, 'Online', 'C', 8, 8, 31),
('2016-2-29', 50.00, 'Online', 'D', 7, 8, 31),
('2016-2-29', 50.00, 'Online', 'A', 4, 8, 31),
('2016-2-29', 50.00, 'Botteghino', 'F', 8, 8, 31),
('2010-10-23', 34.00, 'Prenotato', 'C', 8, 11, 32),
('2010-10-23', 34.00, 'Botteghino', 'F', 2, 11, 32),
('2010-10-23', 34.00, 'Online', 'C', 2, 11, 32),
('2010-10-23', 34.00, 'Prenotato', 'D', 2, 11, 32),
('2010-10-23', 34.00, 'Prenotato', 'B', 9, 11, 32),
('2010-10-23', 34.00, 'Botteghino', 'D', 5, 11, 32),
('2010-10-23', 34.00, 'Online', 'D', 7, 11, 32),
('2010-10-23', 34.00, 'Botteghino', 'D', 5, 11, 32),
('2010-10-23', 34.00, 'Prenotato', 'E', 8, 11, 32),
('2010-10-23', 34.00, 'Botteghino', 'A', 8, 11, 32),
('2010-10-23', 34.00, 'Online', 'C', 4, 11, 32),
('2010-10-23', 34.00, 'Online', 'B', 2, 11, 32),
('2010-10-23', 34.00, 'Prenotato', 'D', 8, 11, 32),
('2010-10-23', 34.00, 'Botteghino', 'D', 9, 11, 32),
('2010-10-23', 34.00, 'Online', 'C', 8, 11, 32),
('2010-10-23', 34.00, 'Online', 'B', 5, 11, 32),
('2010-10-23', 34.00, 'Prenotato', 'D', 2, 11, 32),
('2010-10-23', 34.00, 'Online', 'F', 2, 11, 32),
('2010-10-23', 34.00, 'Botteghino', 'B', 5, 11, 32),
('2010-10-23', 34.00, 'Prenotato', 'B', 9, 11, 32),
('2016-6-24', 34.00, 'Botteghino', 'E', 1, 8, 33),
('2016-6-24', 34.00, 'Online', 'C', 7, 8, 33),
('2016-6-24', 34.00, 'Prenotato', 'F', 4, 8, 33),
('2016-6-24', 34.00, 'Prenotato', 'C', 4, 8, 33),
('2016-6-24', 34.00, 'Botteghino', 'B', 4, 8, 33),
('2016-6-24', 34.00, 'Botteghino', 'C', 4, 8, 33),
('2016-6-24', 34.00, 'Online', 'C', 5, 8, 33),
('2016-6-24', 34.00, 'Online', 'D', 9, 8, 33),
('2016-6-24', 34.00, 'Online', 'E', 9, 8, 33),
('2016-6-24', 34.00, 'Online', 'E', 1, 8, 33),
('2016-6-24', 34.00, 'Online', 'B', 6, 8, 33),
('2016-6-24', 34.00, 'Online', 'A', 5, 8, 33),
('2016-6-24', 34.00, 'Botteghino', 'F', 3, 8, 33),
('2016-6-24', 34.00, 'Online', 'C', 9, 8, 33),
('2016-6-24', 34.00, 'Online', 'E', 6, 8, 33),
('2016-6-24', 34.00, 'Botteghino', 'A', 8, 8, 33),
('2016-6-24', 34.00, 'Botteghino', 'F', 3, 8, 33),
('2016-6-24', 34.00, 'Prenotato', 'B', 6, 8, 33),
('2016-6-24', 34.00, 'Prenotato', 'C', 5, 8, 33),
('2016-6-24', 34.00, 'Online', 'D', 9, 8, 33),
('2005-4-8', 31.00, 'Botteghino', 'E', 6, 10, 34),
('2005-4-8', 31.00, 'Prenotato', 'B', 6, 10, 34),
('2005-4-8', 31.00, 'Botteghino', 'D', 2, 10, 34),
('2005-4-8', 31.00, 'Online', 'D', 1, 10, 34),
('2005-4-8', 31.00, 'Botteghino', 'E', 5, 10, 34),
('2005-4-8', 31.00, 'Botteghino', 'B', 7, 10, 34),
('2005-4-8', 31.00, 'Online', 'E', 6, 10, 34),
('2005-4-8', 31.00, 'Prenotato', 'D', 4, 10, 34),
('2005-4-8', 31.00, 'Prenotato', 'C', 9, 10, 34),
('2005-4-8', 31.00, 'Botteghino', 'B', 5, 10, 34),
('2005-4-8', 31.00, 'Prenotato', 'C', 6, 10, 34),
('2005-4-8', 31.00, 'Online', 'A', 9, 10, 34),
('2005-4-8', 31.00, 'Prenotato', 'F', 9, 10, 34),
('2005-4-8', 31.00, 'Prenotato', 'C', 3, 10, 34),
('2005-4-8', 31.00, 'Botteghino', 'B', 8, 10, 34),
('2005-4-8', 31.00, 'Online', 'B', 2, 10, 34),
('2005-4-8', 31.00, 'Botteghino', 'C', 1, 10, 34),
('2005-4-8', 31.00, 'Prenotato', 'B', 8, 10, 34),
('2005-4-8', 31.00, 'Online', 'C', 4, 10, 34),
('2005-4-8', 31.00, 'Online', 'D', 3, 10, 34),
('2002-5-3', 50.00, 'Botteghino', 'D', 1, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'C', 5, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'D', 6, 14, 35),
('2002-5-3', 50.00, 'Botteghino', 'D', 5, 14, 35),
('2002-5-3', 50.00, 'Online', 'B', 4, 14, 35),
('2002-5-3', 50.00, 'Botteghino', 'B', 4, 14, 35),
('2002-5-3', 50.00, 'Botteghino', 'C', 5, 14, 35),
('2002-5-3', 50.00, 'Online', 'A', 4, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'B', 9, 14, 35),
('2002-5-3', 50.00, 'Botteghino', 'A', 2, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'B', 2, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'D', 4, 14, 35),
('2002-5-3', 50.00, 'Online', 'B', 2, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'B', 4, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'F', 8, 14, 35),
('2002-5-3', 50.00, 'Botteghino', 'F', 9, 14, 35),
('2002-5-3', 50.00, 'Online', 'F', 2, 14, 35),
('2002-5-3', 50.00, 'Online', 'F', 4, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'F', 2, 14, 35),
('2002-5-3', 50.00, 'Prenotato', 'B', 9, 14, 35),
('2021-7-14', 44.00, 'Online', 'B', 2, 3, 36),
('2021-7-14', 44.00, 'Botteghino', 'A', 6, 3, 36),
('2021-7-14', 44.00, 'Botteghino', 'F', 7, 3, 36),
('2021-7-14', 44.00, 'Botteghino', 'B', 4, 3, 36),
('2021-7-14', 44.00, 'Botteghino', 'D', 2, 3, 36),
('2021-7-14', 44.00, 'Online', 'B', 6, 3, 36),
('2021-7-14', 44.00, 'Botteghino', 'F', 9, 3, 36),
('2021-7-14', 44.00, 'Prenotato', 'B', 7, 3, 36),
('2021-7-14', 44.00, 'Online', 'F', 7, 3, 36),
('2021-7-14', 44.00, 'Prenotato', 'C', 5, 3, 36),
('2021-7-14', 44.00, 'Botteghino', 'B', 4, 3, 36),
('2021-7-14', 44.00, 'Prenotato', 'E', 8, 3, 36),
('2021-7-14', 44.00, 'Online', 'F', 8, 3, 36),
('2021-7-14', 44.00, 'Online', 'F', 9, 3, 36),
('2021-7-14', 44.00, 'Botteghino', 'D', 1, 3, 36),
('2021-7-14', 44.00, 'Online', 'A', 6, 3, 36),
('2021-7-14', 44.00, 'Prenotato', 'C', 2, 3, 36),
('2021-7-14', 44.00, 'Online', 'F', 1, 3, 36),
('2021-7-14', 44.00, 'Botteghino', 'C', 9, 3, 36),
('2021-7-14', 44.00, 'Prenotato', 'B', 7, 3, 36),
('2021-1-2', 32.00, 'Botteghino', 'E', 7, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'F', 5, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'F', 1, 12, 37),
('2021-1-2', 32.00, 'Botteghino', 'A', 5, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'B', 6, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'C', 5, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'D', 9, 12, 37),
('2021-1-2', 32.00, 'Online', 'C', 3, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'F', 9, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'E', 4, 12, 37),
('2021-1-2', 32.00, 'Online', 'B', 3, 12, 37),
('2021-1-2', 32.00, 'Online', 'D', 6, 12, 37),
('2021-1-2', 32.00, 'Botteghino', 'E', 7, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'B', 2, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'B', 5, 12, 37),
('2021-1-2', 32.00, 'Botteghino', 'E', 4, 12, 37),
('2021-1-2', 32.00, 'Botteghino', 'A', 4, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'A', 6, 12, 37),
('2021-1-2', 32.00, 'Prenotato', 'E', 5, 12, 37),
('2021-1-2', 32.00, 'Online', 'D', 2, 12, 37),
('2014-1-16', 44.00, 'Online', 'D', 4, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'C', 4, 14, 38),
('2014-1-16', 44.00, 'Online', 'D', 5, 14, 38),
('2014-1-16', 44.00, 'Botteghino', 'B', 8, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'F', 2, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'B', 5, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'E', 2, 14, 38),
('2014-1-16', 44.00, 'Online', 'F', 4, 14, 38),
('2014-1-16', 44.00, 'Online', 'F', 8, 14, 38),
('2014-1-16', 44.00, 'Botteghino', 'E', 7, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'E', 5, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'A', 6, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'A', 1, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'F', 3, 14, 38),
('2014-1-16', 44.00, 'Online', 'B', 2, 14, 38),
('2014-1-16', 44.00, 'Online', 'A', 4, 14, 38),
('2014-1-16', 44.00, 'Online', 'C', 6, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'F', 2, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'D', 4, 14, 38),
('2014-1-16', 44.00, 'Prenotato', 'E', 7, 14, 38),
('2005-4-17', 33.00, 'Online', 'C', 3, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'B', 6, 7, 39),
('2005-4-17', 33.00, 'Botteghino', 'F', 2, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'A', 7, 7, 39),
('2005-4-17', 33.00, 'Online', 'C', 2, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'D', 5, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'A', 2, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'B', 4, 7, 39),
('2005-4-17', 33.00, 'Online', 'D', 7, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'F', 1, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'C', 4, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'E', 3, 7, 39),
('2005-4-17', 33.00, 'Botteghino', 'F', 3, 7, 39),
('2005-4-17', 33.00, 'Online', 'C', 6, 7, 39),
('2005-4-17', 33.00, 'Online', 'F', 9, 7, 39),
('2005-4-17', 33.00, 'Online', 'D', 5, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'E', 8, 7, 39),
('2005-4-17', 33.00, 'Online', 'E', 8, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'B', 8, 7, 39),
('2005-4-17', 33.00, 'Prenotato', 'C', 8, 7, 39),
('2005-8-19', 40.00, 'Botteghino', 'C', 9, 12, 40),
('2005-8-19', 40.00, 'Online', 'A', 4, 12, 40),
('2005-8-19', 40.00, 'Botteghino', 'B', 6, 12, 40),
('2005-8-19', 40.00, 'Prenotato', 'C', 8, 12, 40),
('2005-8-19', 40.00, 'Prenotato', 'E', 4, 12, 40),
('2005-8-19', 40.00, 'Botteghino', 'B', 6, 12, 40),
('2005-8-19', 40.00, 'Online', 'F', 8, 12, 40),
('2005-8-19', 40.00, 'Botteghino', 'A', 5, 12, 40),
('2005-8-19', 40.00, 'Online', 'A', 3, 12, 40),
('2005-8-19', 40.00, 'Prenotato', 'F', 4, 12, 40),
('2005-8-19', 40.00, 'Prenotato', 'B', 9, 12, 40),
('2005-8-19', 40.00, 'Botteghino', 'F', 4, 12, 40),
('2005-8-19', 40.00, 'Online', 'E', 8, 12, 40),
('2005-8-19', 40.00, 'Botteghino', 'A', 5, 12, 40),
('2005-8-19', 40.00, 'Online', 'D', 5, 12, 40),
('2005-8-19', 40.00, 'Online', 'E', 2, 12, 40),
('2005-8-19', 40.00, 'Botteghino', 'E', 1, 12, 40),
('2005-8-19', 40.00, 'Prenotato', 'E', 7, 12, 40),
('2005-8-19', 40.00, 'Online', 'C', 1, 12, 40),
('2005-8-19', 40.00, 'Prenotato', 'E', 9, 12, 40),
('2004-1-5', 45.00, 'Online', 'E', 5, 7, 41),
('2004-1-5', 45.00, 'Online', 'A', 3, 7, 41),
('2004-1-5', 45.00, 'Botteghino', 'B', 3, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'D', 7, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'A', 3, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'C', 5, 7, 41),
('2004-1-5', 45.00, 'Botteghino', 'B', 5, 7, 41),
('2004-1-5', 45.00, 'Botteghino', 'F', 2, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'D', 3, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'F', 9, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'D', 6, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'A', 2, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'F', 2, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'C', 8, 7, 41),
('2004-1-5', 45.00, 'Online', 'B', 7, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'A', 5, 7, 41),
('2004-1-5', 45.00, 'Botteghino', 'E', 3, 7, 41),
('2004-1-5', 45.00, 'Botteghino', 'C', 2, 7, 41),
('2004-1-5', 45.00, 'Prenotato', 'E', 1, 7, 41),
('2004-1-5', 45.00, 'Botteghino', 'D', 5, 7, 41),
